t(s),E(s),F(s),theta,E(theta),F(theta)
481.2,0.001869642,0.6272917,1.031904,0.871856,0.6272917
481.8,0.001942799,0.6284354,1.033191,0.9059707,0.6284354
482.4,0.002035291,0.6296288,1.034477,0.9491019,0.6296288
483,0.002036685,0.6308504,1.035764,0.9497521,0.6308504
483.6,0.001991043,0.6320587,1.037051,0.9284683,0.6320587
484.2,0.002040961,0.6332683,1.038337,0.9517461,0.6332683
484.8,0.002033525,0.6344907,1.039624,0.9482783,0.6344907
485.4,0.002109563,0.6357336,1.04091,0.9837368,0.6357336
486,0.002076657,0.6369895,1.042197,0.9683917,0.6369895
486.6,0.002022277,0.6382192,1.043484,0.9430332,0.6382192
487.2,0.002143864,0.639469,1.04477,0.9997322,0.639469
487.8,0.002078516,0.6407357,1.046057,0.9692587,0.6407357
488.4,0.001823814,0.6419064,1.047344,0.8504855,0.6419064
489,0.001890092,0.6430206,1.04863,0.8813925,0.6430206
489.6,0.001743964,0.6441108,1.049917,0.8132496,0.6441108
490.2,0.001785237,0.6451696,1.051204,0.8324961,0.6451696
490.8,0.00164608,0.646199,1.05249,0.7676043,0.646199
491.4,0.001808848,0.6472354,1.053777,0.8435064,0.6472354
492,0.001756978,0.6483052,1.055064,0.8193183,0.6483052
492.6,0.001783656,0.6493674,1.05635,0.8317592,0.6493674
493.2,0.001874847,0.6504649,1.057637,0.8742834,0.6504649
493.8,0.001813496,0.6515714,1.058924,0.8456738,0.6515714
494.4,0.001995691,0.6527142,1.06021,0.9306357,0.6527142
495,0.001967153,0.653903,1.061497,0.9173279,0.653903
495.6,0.001927926,0.6550716,1.062784,0.8990351,0.6550716
496.2,0.001838222,0.6562014,1.06407,0.8572044,0.6562014
496.8,0.002092087,0.6573805,1.065357,0.9755874,0.6573805
497.4,0.001915469,0.6585828,1.066644,0.8932265,0.6585828
498,0.001769434,0.6596882,1.06793,0.8251269,0.6596882
498.6,0.001819538,0.6607649,1.069217,0.8484915,0.6607649
499.2,0.001872988,0.6618727,1.070504,0.8734165,0.6618727
499.8,0.001773803,0.6629667,1.07179,0.8271643,0.6629667
500.4,0.001857371,0.6640561,1.073077,0.866134,0.6640561
501,0.001895762,0.665182,1.074364,0.8840367,0.665182
501.6,0.002076564,0.6663737,1.07565,0.9683483,0.6663737
502.2,0.002185788,0.6676524,1.076937,1.019282,0.6676524
502.8,0.002119045,0.6689439,1.078224,0.9881583,0.6689439
503.4,0.002238216,0.6702511,1.07951,1.04373,0.6702511
504,0.002108169,0.671555,1.080797,0.9830866,0.671555
504.6,0.002004429,0.6727888,1.082084,0.9347104,0.6727888
505.2,0.001992066,0.6739877,1.08337,0.9289451,0.6739877
505.8,0.001745451,0.675109,1.084657,0.8139432,0.675109
506.4,0.001668111,0.676133,1.085944,0.7778778,0.676133
507,0.001601926,0.677114,1.08723,0.7470141,0.677114
507.6,0.001563442,0.6780636,1.088517,0.729068,0.6780636
508.2,0.001567997,0.6790031,1.089804,0.7311921,0.6790031
508.8,0.001565487,0.6799431,1.09109,0.7300217,0.6799431
509.4,0.001540853,0.680875,1.092377,0.7185345,0.680875
510,0.001624514,0.6818246,1.093664,0.7575476,0.6818246
510.6,0.001644221,0.6828053,1.09495,0.7667373,0.6828053
511.2,0.001759302,0.6838263,1.096237,0.820402,0.6838263
511.8,0.001711801,0.6848676,1.097524,0.7982513,0.6848676
512.4,0.001787282,0.6859174,1.09881,0.8334497,0.6859174
513,0.001784028,0.6869888,1.100097,0.8319326,0.6869888
513.6,0.001713567,0.688038,1.101384,0.7990749,0.688038
514.2,0.001669877,0.6890531,1.10267,0.7787014,0.6890531
514.8,0.001574411,0.6900264,1.103957,0.7341831,0.6900264
515.4,0.001568089,0.6909691,1.105244,0.7312354,0.6909691
516,0.001452172,0.6918752,1.10653,0.6771806,0.6918752
516.6,0.00135057,0.692716,1.107817,0.6298014,0.692716
517.2,0.001470485,0.6935623,1.109104,0.6857202,0.6935623
517.8,0.001493631,0.6944516,1.11039,0.6965138,0.6944516
518.4,0.001493166,0.6953476,1.111677,0.696297,0.6953476
519,0.001598393,0.6962751,1.112964,0.7453668,0.6962751
519.6,0.00163632,0.6972455,1.11425,0.7630528,0.6972455
520.2,0.001748705,0.698261,1.115537,0.8154604,0.698261
520.8,0.001736156,0.6993064,1.116824,0.8096084,0.6993064
521.4,0.001802527,0.7003681,1.11811,0.8405588,0.7003681
522,0.001683635,0.7014139,1.119397,0.7851168,0.7014139
522.6,0.001610571,0.7024022,1.120684,0.7510454,0.7024022
523.2,0.001629255,0.7033741,1.12197,0.7597583,0.7033741
523.8,0.00154987,0.7043278,1.123257,0.7227392,0.7043278
524.4,0.001552752,0.7052586,1.124544,0.724083,0.7052586
525,0.001482662,0.7061693,1.12583,0.6913987,0.7061693
525.6,0.00155489,0.7070805,1.127117,0.72508,0.7070805
526.2,0.001602762,0.7080278,1.128404,0.7474042,0.7080278
526.8,0.001592537,0.7089864,1.12969,0.7426359,0.7089864
527.4,0.001719144,0.7099799,1.130977,0.8016757,0.7099799
528,0.001728347,0.7110142,1.132264,0.8059672,0.7110142
528.6,0.001679731,0.7120366,1.13355,0.7832962,0.7120366
529.2,0.001704178,0.7130518,1.134837,0.7946967,0.7130518
529.8,0.001778544,0.7140966,1.136124,0.829375,0.7140966
530.4,0.001643942,0.7151233,1.13741,0.7666073,0.7151233
531,0.001667367,0.7161167,1.138697,0.777531,0.7161167
531.6,0.001767575,0.7171472,1.139984,0.82426,0.7171472
532.2,0.001741082,0.7181998,1.14127,0.8119058,0.7181998
532.8,0.001735505,0.7192428,1.142557,0.809305,0.7192428
533.4,0.001832459,0.7203132,1.143844,0.8545168,0.7203132
534,0.001959438,0.7214507,1.14513,0.91373,0.7214507
534.6,0.001925602,0.7226162,1.146417,0.8979514,0.7226162
535.2,0.001891022,0.7237612,1.147704,0.881826,0.7237612
535.8,0.001840267,0.7248806,1.14899,0.858158,0.7248806
536.4,0.001603041,0.7259136,1.150277,0.7475342,0.7259136
537,0.001705945,0.7269063,1.151564,0.7955203,0.7269063
537.6,0.001425773,0.7278458,1.15285,0.6648698,0.7278458
538.2,0.001369627,0.7286844,1.154137,0.6386877,0.7286844
538.8,0.001279087,0.729479,1.155424,0.5964669,0.729479
539.4,0.001208904,0.7302254,1.15671,0.5637392,0.7302254
540,0.001126823,0.7309262,1.157997,0.525463,0.7309262
540.6,0.00121318,0.7316282,1.159284,0.5657332,0.7316282
541.2,0.001171443,0.7323436,1.16057,0.54627,0.7323436
541.8,0.00113082,0.7330342,1.161857,0.527327,0.7330342
542.4,0.001209462,0.7337363,1.163143,0.5639993,0.7337363
543,0.001263098,0.7344781,1.16443,0.589011,0.7344781
543.6,0.001283827,0.7352422,1.165717,0.5986776,0.7352422
544.2,0.001339694,0.7360292,1.167003,0.6247297,0.7360292
544.8,0.001317943,0.7368265,1.16829,0.6145863,0.7368265
545.4,0.001332723,0.7376217,1.169577,0.6214786,0.7376217
546,0.001375762,0.7384343,1.170863,0.6415487,0.7384343
546.6,0.001437392,0.7392782,1.17215,0.6702883,0.7392782
547.2,0.001389333,0.7401262,1.173437,0.6478775,0.7401262
547.8,0.001446316,0.7409769,1.174723,0.6744497,0.7409769
548.4,0.001573667,0.7418829,1.17601,0.7338363,0.7418829
549,0.001485358,0.7428006,1.177297,0.6926558,0.7428006
549.6,0.001619959,0.7437322,1.178583,0.7554235,0.7437322
550.2,0.00162219,0.7447049,1.17987,0.7564639,0.7447049
550.8,0.00164357,0.7456846,1.181157,0.7664339,0.7456846
551.4,0.001697392,0.7466869,1.182443,0.7915323,0.7466869
552,0.001645337,0.7476897,1.18373,0.7672575,0.7476897
552.6,0.00161559,0.748668,1.185017,0.7533862,0.748668
553.2,0.00156149,0.7496211,1.186303,0.7281577,0.7496211
553.8,0.001665044,0.7505891,1.18759,0.7764473,0.7505891
554.4,0.001573853,0.7515607,1.188877,0.733923,0.7515607
555,0.001466302,0.7524728,1.190163,0.6837695,0.7524728
555.6,0.001446595,0.7533466,1.19145,0.6745797,0.7533466
556.2,0.001546802,0.7542447,1.192737,0.7213088,0.7542447
556.8,0.001555168,0.7551752,1.194023,0.7252101,0.7551752
557.4,0.001450034,0.7560768,1.19531,0.6761836,0.7560768
558,0.001430141,0.7569409,1.196597,0.6669072,0.7569409
558.6,0.001561118,0.7578382,1.197883,0.7279843,0.7578382
559.2,0.00136786,0.7587169,1.19917,0.6378641,0.7587169
559.8,0.00141313,0.7595512,1.200457,0.6589745,0.7595512
560.4,0.001408018,0.7603976,1.201743,0.6565904,0.7603976
561,0.001350663,0.7612252,1.20303,0.6298447,0.7612252
561.6,0.001376319,0.7620433,1.204317,0.6418087,0.7620433
562.2,0.001303627,0.7628473,1.205603,0.6079107,0.7628473
562.8,0.001310134,0.7636314,1.20689,0.6109451,0.7636314
563.4,0.001273137,0.7644064,1.208177,0.5936926,0.7644064
564,0.001301861,0.7651789,1.209463,0.6070871,0.7651789
564.6,0.001296098,0.7659583,1.21075,0.6043995,0.7659583
565.2,0.001230842,0.7667163,1.212037,0.5739693,0.7667163
565.8,0.001273416,0.7674676,1.213323,0.5938226,0.7674676
566.4,0.001294146,0.7682379,1.21461,0.6034892,0.7682379
567,0.001299537,0.769016,1.215897,0.6060034,0.769016
567.6,0.001205837,0.7697676,1.217183,0.5623087,0.7697676
568.2,0.001137978,0.7704707,1.21847,0.5306648,0.7704707
568.8,0.00123707,0.7711833,1.219757,0.5768736,0.7711833
569.4,0.001180552,0.7719085,1.221043,0.5505181,0.7719085
570,0.00119589,0.7726215,1.22233,0.5576705,0.7726215
570.6,0.001199051,0.77334,1.223617,0.5591443,0.77334
571.2,0.001219966,0.7740657,1.224903,0.5688976,0.7740657
571.8,0.001231957,0.7748012,1.22619,0.5744895,0.7748012
572.4,0.00111539,0.7755054,1.227477,0.5201312,0.7755054
573,0.001248132,0.7762145,1.228763,0.582032,0.7762145
573.6,0.001168096,0.7769394,1.23005,0.5447095,0.7769394
574.2,0.001067331,0.77761,1.231337,0.4977204,0.77761
574.8,0.001125894,0.778268,1.232623,0.5250296,0.778268
575.4,0.001150992,0.778951,1.23391,0.5367335,0.778951
576,0.001081739,0.7796208,1.235197,0.5044393,0.7796208
576.6,0.001064821,0.7802648,1.236483,0.49655,0.7802648
577.2,0.001162983,0.7809332,1.23777,0.5423254,0.7809332
577.8,0.001171257,0.7816334,1.239057,0.5461833,0.7816334
578.4,0.001206115,0.7823466,1.240343,0.5624388,0.7823466
579,0.001316176,0.7831033,1.24163,0.6137627,0.7831033
579.6,0.001305579,0.7838899,1.242917,0.608821,0.7838899
580.2,0.001251757,0.7846571,1.244203,0.5837226,0.7846571
580.8,0.001382641,0.7854474,1.24549,0.6447564,0.7854474
581.4,0.001268768,0.7862428,1.246777,0.5916552,0.7862428
582,0.00125938,0.7870012,1.248063,0.5872771,0.7870012
582.6,0.00122889,0.7877477,1.24935,0.573059,0.7877477
583.2,0.001177671,0.7884697,1.250637,0.5491743,0.7884697
583.8,0.001310971,0.7892163,1.251923,0.6113352,0.7892163
584.4,0.001250828,0.7899848,1.25321,0.5832891,0.7899848
585,0.00127667,0.7907431,1.254497,0.5953398,0.7907431
585.6,0.001283641,0.7915112,1.255783,0.5985909,0.7915112
586.2,0.001341275,0.7922986,1.25707,0.6254666,0.7922986
586.8,0.001268025,0.7930814,1.258357,0.5913085,0.7930814
587.4,0.001231028,0.7938311,1.259643,0.574056,0.7938311
588,0.001258915,0.7945781,1.26093,0.5870604,0.7945781
588.6,0.001187989,0.7953122,1.262217,0.5539859,0.7953122
589.2,0.001202025,0.7960292,1.263503,0.5605315,0.7960292
589.8,0.001161031,0.7967381,1.26479,0.5414151,0.7967381
590.4,0.001127009,0.7974245,1.266077,0.5255497,0.7974245
591,0.001095962,0.7980914,1.267363,0.5110715,0.7980914
591.6,0.001119015,0.7987559,1.26865,0.5218218,0.7987559
592.2,0.001105164,0.7994232,1.269937,0.515363,0.7994232
592.8,0.001101167,0.8000851,1.271223,0.513499,0.8000851
593.4,0.001175811,0.8007682,1.27251,0.5483074,0.8007682
594,0.001215039,0.8014854,1.273797,0.5666002,0.8014854
594.6,0.001112694,0.8021837,1.275083,0.5188742,0.8021837
595.2,0.00124934,0.8028924,1.27637,0.5825955,0.8028924
595.8,0.001163727,0.8036163,1.277657,0.5426721,0.8036163
596.4,0.00118613,0.8043212,1.278943,0.553119,0.8043212
597,0.001127567,0.8050153,1.28023,0.5258098,0.8050153
597.6,0.001128589,0.8056922,1.281517,0.5262866,0.8056922
598.2,0.001087967,0.8063572,1.282803,0.5073436,0.8063572
598.8,0.001100702,0.8070138,1.28409,0.5132823,0.8070138
599.4,0.00107421,0.8076662,1.285376,0.5009281,0.8076662
600,0.00103303,0.8082984,1.286663,0.481725,0.8082984
600.6,0.001119851,0.8089443,1.28795,0.5222119,0.8089443
601.2,0.001012765,0.809584,1.289236,0.4722752,0.809584
601.8,0.001012114,0.8101915,1.290523,0.4719717,0.8101915
602.4,0.0010255,0.8108028,1.29181,0.4782138,0.8108028
603,0.001027917,0.8114188,1.293096,0.4793409,0.8114188
603.6,0.0009886893,0.8120238,1.294383,0.4610481,0.8120238
604.2,0.0009898048,0.8126174,1.29567,0.4615683,0.8126174
604.8,0.0009876668,0.8132106,1.296956,0.4605713,0.8132106
605.4,0.0009925935,0.8138047,1.298243,0.4628687,0.8138047
606,0.001051063,0.8144178,1.29953,0.4901345,0.8144178
606.6,0.001083691,0.8150582,1.300816,0.5053496,0.8150582
607.2,0.001066215,0.8157032,1.302103,0.4972002,0.8157032
607.8,0.001128961,0.8163617,1.30339,0.52646,0.8163617
608.4,0.001182226,0.8170551,1.304676,0.5512984,0.8170551
609,0.001173766,0.8177619,1.305963,0.5473537,0.8177619
609.6,0.001196913,0.8184731,1.30725,0.5581473,0.8184731
610.2,0.001121432,0.8191686,1.308536,0.5229489,0.8191686
610.8,0.001114181,0.8198393,1.309823,0.5195677,0.8198393
611.4,0.001008396,0.820476,1.31111,0.4702378,0.820476
612,0.000970005,0.8210696,1.312396,0.4523352,0.8210696
612.6,0.0009298476,0.8216395,1.313683,0.4336089,0.8216395
613.2,0.0008353105,0.8221691,1.31497,0.3895241,0.8221691
613.8,0.000900938,0.8226899,1.316256,0.4201277,0.8226899
614.4,0.0008867156,0.8232262,1.317543,0.4134955,0.8232262
615,0.0009383067,0.8237737,1.31883,0.4375535,0.8237737
615.6,0.0009900836,0.8243523,1.320116,0.4616983,0.8243523
616.2,0.001070584,0.8249705,1.321403,0.4992376,0.8249705
616.8,0.001083041,0.8256165,1.32269,0.5050462,0.8256165
617.4,0.001137141,0.8262826,1.323976,0.5302746,0.8262826
618,0.001040001,0.8269357,1.325263,0.4849761,0.8269357
618.6,0.0009927794,0.8275456,1.32655,0.4629554,0.8275456
619.2,0.001017599,0.8281487,1.327836,0.4745293,0.8281487
619.8,0.001002912,0.8287548,1.329123,0.4676803,0.8287548
620.4,0.0009105126,0.8293289,1.33041,0.4245925,0.8293289
621,0.0009059577,0.8298738,1.331696,0.4224685,0.8298738
621.6,0.0009394222,0.8304274,1.332983,0.4380737,0.8304274
622.2,0.0009327293,0.8309891,1.33427,0.4349527,0.8309891
622.8,0.000907445,0.8315411,1.335556,0.423162,0.8315411
623.4,0.0008981493,0.8320828,1.336843,0.4188272,0.8320828
624,0.0009502981,0.8326373,1.33813,0.4431454,0.8326373
624.6,0.0009687036,0.833213,1.339416,0.4517283,0.833213
625.2,0.0009685177,0.8337942,1.340703,0.4516416,0.8337942
625.8,0.0009300335,0.8343638,1.34199,0.4336956,0.8343638
626.4,0.0009587572,0.8349304,1.343276,0.4470901,0.8349304
627,0.0009590361,0.8355057,1.344563,0.4472201,0.8355057
627.6,0.0009260364,0.8360713,1.34585,0.4318316,0.8360713
628.2,0.000844885,0.8366025,1.347136,0.3939889,0.8366025
628.8,0.0008766763,0.837119,1.348423,0.4088139,0.837119
629.4,0.0008749101,0.8376445,1.34971,0.4079903,0.8376445
630,0.0008893184,0.8381738,1.350996,0.4147092,0.8381738
630.6,0.000959129,0.8387283,1.352283,0.4472635,0.8387283
631.2,0.0009597797,0.839304,1.35357,0.4475669,0.839304
631.8,0.0009869231,0.839888,1.354856,0.4602245,0.839888
632.4,0.0009575487,0.8404713,1.356143,0.4465265,0.8404713
633,0.0009618248,0.8410471,1.35743,0.4485205,0.8410471
633.6,0.0009581065,0.8416231,1.358716,0.4467866,0.8416231
634.2,0.0008694256,0.8421714,1.360003,0.4054327,0.8421714
634.8,0.000829919,0.8426812,1.36129,0.3870099,0.8426812
635.4,0.0008170909,0.8431753,1.362576,0.3810279,0.8431753
636,0.0008049136,0.8436619,1.363863,0.3753493,0.8436619
636.6,0.0007585281,0.8441309,1.36515,0.3537187,0.8441309
637.2,0.0007518352,0.844584,1.366436,0.3505977,0.844584
637.8,0.0007617816,0.8450381,1.367723,0.3552359,0.8450381
638.4,0.0007509056,0.8454919,1.36901,0.3501642,0.8454919
639,0.0007977559,0.8459565,1.370296,0.3720115,0.8459565
639.6,0.0008332654,0.8464458,1.371583,0.3885704,0.8464458
640.2,0.0008570624,0.8469529,1.37287,0.3996675,0.8469529
640.8,0.0009144168,0.8474843,1.374156,0.4264131,0.8474843
641.4,0.0009714923,0.8480501,1.375443,0.4530287,0.8480501
642,0.001006072,0.8486434,1.37673,0.4691541,0.8486434
642.6,0.00106826,0.8492657,1.378016,0.4981539,0.8492657
643.2,0.001048646,0.8499008,1.379303,0.4890075,0.8499008
643.8,0.001121246,0.8505517,1.38059,0.5228622,0.8505517
644.4,0.001006723,0.8511901,1.381876,0.4694576,0.8511901
645,0.00101165,0.8517956,1.383163,0.471755,0.8517956
645.6,0.0009511347,0.8523845,1.38445,0.4435355,0.8523845
646.2,0.0008918282,0.8529374,1.385736,0.4158796,0.8529374
646.8,0.0008378203,0.8534563,1.387023,0.3906945,0.8534563
647.4,0.0008360541,0.8539584,1.38831,0.3898709,0.8539584
648,0.0007773054,0.8544424,1.389596,0.362475,0.8544424
648.6,0.0007746096,0.854908,1.390883,0.3612179,0.854908
649.2,0.0007575985,0.8553677,1.39217,0.3532852,0.8553677
649.8,0.000752207,0.8558206,1.393456,0.3507711,0.8558206
650.4,0.000737148,0.8562674,1.394743,0.3437487,0.8562674
651,0.0007732153,0.8567205,1.39603,0.3605677,0.8567205
651.6,0.0007622464,0.8571812,1.397316,0.3554526,0.8571812
652.2,0.0008052854,0.8576514,1.398603,0.3755227,0.8576514
652.8,0.000806029,0.8581348,1.39989,0.3758695,0.8581348
653.4,0.0008435836,0.8586297,1.401176,0.393382,0.8586297
654,0.0008037051,0.8591239,1.402463,0.3747858,0.8591239
654.6,0.000834102,0.8596152,1.40375,0.3889605,0.8596152
655.2,0.0008414456,0.8601179,1.405036,0.392385,0.8601179
655.8,0.0007970122,0.8606094,1.406323,0.3716647,0.8606094
656.4,0.000812629,0.8610923,1.407609,0.3789472,0.8610923
657,0.000784463,0.8615714,1.408896,0.3658128,0.8615714
657.6,0.0007585281,0.8620343,1.410183,0.3537187,0.8620343
658.2,0.0007847419,0.8624973,1.411469,0.3659428,0.8624973
658.8,0.0007778631,0.8629661,1.412756,0.3627351,0.8629661
659.4,0.0007745167,0.8634318,1.414043,0.3611746,0.8634318
660,0.000771635,0.8638957,1.415329,0.3598308,0.8638957
660.6,0.0008440484,0.8643804,1.416616,0.3935988,0.8643804
661.2,0.0008967549,0.8649026,1.417903,0.418177,0.8649026
661.8,0.0008787213,0.8654353,1.419189,0.4097675,0.8654353
662.4,0.0008975916,0.8659681,1.420476,0.4185672,0.8659681
663,0.0008499976,0.8664924,1.421763,0.396373,0.8664924
663.6,0.0008172768,0.8669926,1.423049,0.3811146,0.8669926
664.2,0.000795339,0.8674764,1.424336,0.3708845,0.8674764
664.8,0.0007857644,0.8679507,1.425623,0.3664197,0.8679507
665.4,0.0007100046,0.8683994,1.426909,0.3310911,0.8683994
666,0.000743655,0.8688355,1.428196,0.3467831,0.8688355
666.6,0.0007646632,0.869288,1.429483,0.3565797,0.869288
667.2,0.0007233904,0.8697345,1.430769,0.3373332,0.8697345
667.8,0.0007246918,0.8701689,1.432056,0.3379401,0.8701689
668.4,0.0007574126,0.8706135,1.433343,0.3531985,0.8706135
669,0.0007861363,0.8710766,1.434629,0.366593,0.8710766
669.6,0.0007558323,0.8715392,1.435916,0.3524616,0.8715392
670.2,0.0007675449,0.8719962,1.437203,0.3579235,0.8719962
670.8,0.0007890179,0.8724632,1.438489,0.3679368,0.8724632
671.4,0.0007887391,0.8729365,1.439776,0.3678068,0.8729365
672,0.0007795363,0.873407,1.441063,0.3635153,0.873407
672.6,0.0007179989,0.8738562,1.442349,0.334819,0.8738562
673.2,0.0006939231,0.8742798,1.443636,0.3235919,0.8742798
673.8,0.0006955963,0.8746967,1.444923,0.3243722,0.8746967
674.4,0.0006823964,0.8751101,1.446209,0.3182168,0.8751101
675,0.0006491178,0.8755095,1.447496,0.3026983,0.8755095
675.6,0.0006742162,0.8759065,1.448783,0.3144022,0.8759065
676.2,0.0006176055,0.8762941,1.450069,0.2880033,0.8762941
676.8,0.0007324072,0.8766991,1.451356,0.341538,0.8766991
677.4,0.0006974554,0.877128,1.452643,0.3252392,0.877128
678,0.0006599008,0.8775352,1.453929,0.3077266,0.8775352
678.6,0.0007277594,0.8779515,1.455216,0.3393706,0.8779515
679.2,0.0007535084,0.8783959,1.456503,0.3513779,0.8783959
679.8,0.0007266439,0.8788399,1.457789,0.3388504,0.8788399
680.4,0.0007210665,0.8792743,1.459076,0.3362495,0.8792743
681,0.0007625252,0.8797193,1.460363,0.3555827,0.8797193
681.6,0.0007668012,0.8801781,1.461649,0.3575767,0.8801781
682.2,0.0007205087,0.8806243,1.462936,0.3359894,0.8806243
682.8,0.0007369621,0.8810616,1.464223,0.343662,0.8810616
683.4,0.0007354748,0.8815033,1.465509,0.3429684,0.8815033
684,0.0006631543,0.8819229,1.466796,0.3092438,0.8819229
684.6,0.000646515,0.8823158,1.468083,0.3014845,0.8823158
685.2,0.000635918,0.8827005,1.469369,0.2965429,0.8827005
685.8,0.0005809805,0.8830656,1.470656,0.2709243,0.8830656
686.4,0.0005814452,0.8834143,1.471943,0.271141,0.8834143
687,0.0005954817,0.8837674,1.473229,0.2776865,0.8837674
687.6,0.0006175125,0.8841313,1.474516,0.28796,0.8841313
688.2,0.0006320138,0.8845062,1.475803,0.2947223,0.8845062
688.8,0.0007209735,0.884912,1.477089,0.3362062,0.884912
689.4,0.0006970836,0.8853375,1.478376,0.3250658,0.8853375
690,0.0007099116,0.8857596,1.479663,0.3310478,0.8857596
690.6,0.0007141877,0.8861868,1.480949,0.3330418,0.8861868
691.2,0.0006672444,0.8866012,1.482236,0.3111511,0.8866012
691.8,0.0007102835,0.8870145,1.483523,0.3312212,0.8870145
692.4,0.0007450493,0.8874511,1.484809,0.3474333,0.8874511
693,0.0007601083,0.8879026,1.486096,0.3544556,0.8879026
693.6,0.0007567619,0.8883577,1.487383,0.3528951,0.8883577
694.2,0.0008336372,0.8888348,1.488669,0.3887438,0.8888348
694.8,0.0007815814,0.8893194,1.489956,0.364469,0.8893194
695.4,0.0007518352,0.8897794,1.491243,0.3505977,0.8897794
696,0.0006812809,0.8902093,1.492529,0.3176966,0.8902093
696.6,0.0006728218,0.8906156,1.493816,0.313752,0.8906156
697.2,0.0006733796,0.8910194,1.495103,0.3140121,0.8910194
697.8,0.0006399151,0.8914134,1.496389,0.2984068,0.8914134
698.4,0.0006223463,0.8917921,1.497676,0.2902141,0.8917921
699,0.0006076591,0.8921611,1.498963,0.2833651,0.8921611
699.6,0.0006047774,0.8925248,1.500249,0.2820213,0.8925248
700.2,0.0006161182,0.8928911,1.501536,0.2873098,0.8928911
700.8,0.0005849776,0.8932514,1.502823,0.2727882,0.8932514
701.4,0.0005626679,0.8935957,1.504109,0.2623847,0.8935957
702,0.0006004084,0.8939446,1.505396,0.279984,0.8939446
702.6,0.0005984563,0.8943043,1.506683,0.2790737,0.8943043
703.2,0.0006081239,0.8946663,1.507969,0.2835818,0.8946663
703.8,0.0006369405,0.8950398,1.509256,0.2970197,0.8950398
704.4,0.0006361039,0.8954217,1.510543,0.2966296,0.8954217
705,0.0005839551,0.8957877,1.511829,0.2723114,0.8957877
705.6,0.000603569,0.896144,1.513116,0.2814578,0.896144
706.2,0.0005892536,0.8965018,1.514403,0.2747822,0.8965018
706.8,0.0005928789,0.8968565,1.515689,0.2764728,0.8968565
707.4,0.0005688031,0.897205,1.516976,0.2652457,0.897205
708,0.0006249491,0.8975631,1.518263,0.2914278,0.8975631
708.6,0.0005979916,0.89793,1.519549,0.2788569,0.89793
709.2,0.0006441911,0.8983026,1.520836,0.3004008,0.8983026
709.8,0.0006758894,0.8986987,1.522123,0.3151825,0.8986987
710.4,0.0006072872,0.8990836,1.523409,0.2831917,0.8990836
711,0.0006521854,0.8994615,1.524696,0.3041287,0.8994615
711.6,0.0005857213,0.8998328,1.525983,0.273135,0.8998328
712.2,0.0005553244,0.9001751,1.527269,0.2589602,0.9001751
712.8,0.0005359893,0.9005025,1.528556,0.2499439,0.9005025
713.4,0.0004923926,0.900811,1.529842,0.2296137,0.900811
714,0.000527995,0.9011172,1.531129,0.246216,0.9011172
714.6,0.0004706406,0.9014168,1.532416,0.2194703,0.9014168
715.2,0.0005500258,0.901723,1.533702,0.2564894,0.901723
715.8,0.0005514202,0.9020534,1.534989,0.2571396,0.9020534
716.4,0.0005940874,0.902397,1.536276,0.2770363,0.902397
717,0.0005764256,0.9027482,1.537562,0.2688002,0.9027482
717.6,0.0005594145,0.9030889,1.538849,0.2608676,0.9030889
718.2,0.0006114703,0.9034402,1.540136,0.2851424,0.9034402
718.8,0.0005591356,0.9037914,1.541422,0.2607375,0.9037914
719.4,0.0005416597,0.9041216,1.542709,0.2525881,0.9041216
720,0.000504291,0.9044354,1.543996,0.2351623,0.9044354
720.6,0.0005664792,0.9047566,1.545282,0.264162,0.9047566
721.2,0.000525857,0.9050843,1.546569,0.245219,0.9050843
721.8,0.0005176768,0.9053974,1.547856,0.2414044,0.9053974
722.4,0.0005127501,0.9057065,1.549142,0.2391069,0.9057065
723,0.0005476089,0.9060246,1.550429,0.2553624,0.9060246
723.6,0.0005197219,0.9063448,1.551716,0.242358,0.9063448
724.2,0.0005132149,0.9066547,1.553002,0.2393237,0.9066547
724.8,0.0005120065,0.9069623,1.554289,0.2387601,0.9069623
725.4,0.000527995,0.9072743,1.555576,0.246216,0.9072743
726,0.0005240908,0.9075899,1.556862,0.2443954,0.9075899
726.6,0.0005328288,0.907907,1.558149,0.2484701,0.907907
727.2,0.0005165613,0.9082218,1.559436,0.2408842,0.9082218
727.8,0.000519443,0.9085326,1.560722,0.242228,0.9085326
728.4,0.0005142374,0.9088427,1.562009,0.2398005,0.9088427
729,0.00048068,0.9091412,1.563296,0.2241519,0.9091412
729.6,0.000482911,0.9094303,1.564582,0.2251922,0.9094303
730.2,0.0004743589,0.9097175,1.565869,0.2212042,0.9097175
730.8,0.0004635759,0.9099988,1.567156,0.2161759,0.9099988
731.4,0.0004955531,0.9102866,1.568442,0.2310876,0.9102866
732,0.0004799363,0.9105792,1.569729,0.2238051,0.9105792
732.6,0.0004936939,0.9108713,1.571016,0.2302206,0.9108713
733.2,0.0005185134,0.911175,1.572302,0.2417945,0.911175
733.8,0.0005506765,0.9114957,1.573589,0.2567929,0.9114957
734.4,0.0005230683,0.9118178,1.574876,0.2439185,0.9118178
735,0.0005266007,0.9121327,1.576162,0.2455658,0.9121327
735.6,0.0005136797,0.9124448,1.577449,0.2395404,0.9124448
736.2,0.0004812377,0.9127433,1.578736,0.224412,0.9127433
736.8,0.0004774265,0.9130309,1.580022,0.2226347,0.9130309
