t(s),E(s),F(s),theta,E(theta),F(theta)
0,2.583223E-06,0,0,0.0003504838,0
0.6,2.290194E-06,1.462025E-06,0.004422627,0.0003107282,1.462025E-06
1.2,1.80796E-06,2.691471E-06,0.008845254,0.0002452998,2.691471E-06
1.8,1.138196E-06,3.575318E-06,0.01326788,0.0001544252,3.575318E-06
2.4,1.03063E-06,4.225965E-06,0.01769051,0.0001398241,4.225965E-06
3,1.223188E-06,4.902111E-06,0.02211314,0.0001659502,4.902111E-06
3.6,1.487327E-06,5.715266E-06,0.02653576,0.0002017885,5.715266E-06
4.2,1.344165E-06,6.564713E-06,0.03095839,0.0001823639,6.564713E-06
4.8,1.311923E-06,7.361542E-06,0.03538102,0.0001779935,7.361542E-06
5.4,1.214806E-06,8.119559E-06,0.03980364,0.0001648172,8.119559E-06
6,9.184246E-07,8.759529E-06,0.04422627,0.0001246085,8.759529E-06
6.6,1.173791E-06,9.387193E-06,0.0486489,0.0001592487,9.387193E-06
7.2,7.325717E-07,9.9591E-06,0.05307152,9.938881E-05,9.9591E-06
7.8,8.740569E-07,1.044109E-05,0.05749415,0.0001185868,1.044109E-05
8.4,1.190946E-06,1.106059E-05,0.06191677,0.0001615798,1.106059E-05
9,1.086732E-06,1.17439E-05,0.06633941,0.000147432,1.17439E-05
9.6,9.251302E-07,1.234745E-05,0.07076203,0.0001255149,1.234745E-05
10.2,9.967107E-07,1.292401E-05,0.07518466,0.0001352271,1.292401E-05
10.8,1.182564E-06,1.357779E-05,0.07960728,0.0001604468,1.357779E-05
11.4,5.965065E-07,1.411151E-05,0.08402991,8.093575E-05,1.411151E-05
12,8.807625E-07,1.455469E-05,0.08845254,0.0001194932,1.455469E-05
12.6,9.762035E-07,1.511178E-05,0.09287516,0.0001324429,1.511178E-05
13.2,6.216524E-07,1.559113E-05,0.09729779,8.433461E-05,1.559113E-05
13.8,7.07035E-07,1.598974E-05,0.1017205,9.592479E-05,1.598974E-05
14.4,9.184246E-07,1.647738E-05,0.106143,0.0001246085,1.647738E-05
15,9.217774E-07,1.702944E-05,0.1105657,0.0001250617,1.702944E-05
15.6,1.066615E-06,1.762596E-05,0.1149883,0.0001447129,1.762596E-05
16.2,1.116012E-06,1.828075E-05,0.119411,0.0001514143,1.828075E-05
16.8,8.845057E-07,1.88809E-05,0.1238336,0.0001200115,1.88809E-05
17.4,6.936237E-07,1.935434E-05,0.1282562,9.411207E-05,1.935434E-05
18,2.863231E-07,1.964833E-05,0.1326788,3.884917E-05,1.964833E-05
18.6,7.20837E-07,1.995047E-05,0.1371014,9.780272E-05,1.995047E-05
19.2,6.986531E-07,2.037632E-05,0.1415241,9.479184E-05,2.037632E-05
19.8,7.530792E-07,2.081184E-05,0.1459467,0.0001021731,2.081184E-05
20.4,1.018895E-06,2.134343E-05,0.1503694,0.000138238,2.134343E-05
21,1.26085E-06,2.202736E-05,0.1547919,0.0001710655,2.202736E-05
21.6,1.150321E-06,2.275071E-05,0.1592146,0.0001560765,2.275071E-05
22.2,7.497264E-07,2.332072E-05,0.1636372,0.0001017199,2.332072E-05
22.8,1.093828E-06,2.387379E-05,0.1680599,0.0001484035,2.387379E-05
23.4,1.402335E-06,2.462264E-05,0.1724825,0.0001902635,2.462264E-05
24,9.627923E-07,2.533217E-05,0.1769051,0.0001306302,2.533217E-05
24.6,1.195975E-06,2.597981E-05,0.1813277,0.0001622596,2.597981E-05
25.2,9.778797E-07,2.663196E-05,0.1857503,0.0001326695,2.663196E-05
25.8,9.09652E-07,2.719822E-05,0.190173,0.0001234104,2.719822E-05
26.4,7.752631E-07,2.77037E-05,0.1945956,0.0001051839,2.77037E-05
27,5.843809E-07,2.811159E-05,0.1990182,7.928445E-05,2.811159E-05
27.6,9.351886E-07,2.856746E-05,0.2034408,0.0001268744,2.856746E-05
28.2,7.83645E-07,2.908311E-05,0.2078635,0.0001063169,2.908311E-05
28.8,1.146578E-06,2.966218E-05,0.2122861,0.0001555581,2.966218E-05
29.4,8.690274E-07,3.026686E-05,0.2167088,0.000117907,3.026686E-05
30,5.843809E-07,3.070288E-05,0.2211314,7.928445E-05,3.070288E-05
30.6,5.621971E-07,3.104686E-05,0.225554,7.627363E-05,3.104686E-05
31.2,6.220432E-07,3.140213E-05,0.2299766,8.439977E-05,3.140213E-05
31.8,8.179541E-07,3.183412E-05,0.2343992,0.000110979,3.183412E-05
32.4,6.764693E-07,3.228245E-05,0.2388219,9.178101E-05,3.228245E-05
33,6.11594E-07,3.266887E-05,0.2432445,8.297509E-05,3.266887E-05
33.6,8.091816E-07,3.30951E-05,0.2476671,0.0001097809,3.30951E-05
34.2,3.235945E-07,3.343494E-05,0.2520897,4.389933E-05,3.343494E-05
34.8,4.839107E-07,3.367719E-05,0.2565124,6.565499E-05,3.367719E-05
35.4,5.249255E-07,3.397984E-05,0.260935,7.12235E-05,3.397984E-05
36,4.617269E-07,3.427584E-05,0.2653576,6.264414E-05,3.427584E-05
36.6,4.294846E-07,3.45432E-05,0.2697802,5.827375E-05,3.45432E-05
37.2,1.787566E-07,3.472567E-05,0.2742029,2.424815E-05,3.472567E-05
37.8,5.571679E-07,3.494645E-05,0.2786255,7.559386E-05,3.494645E-05
38.4,6.731165E-07,3.531553E-05,0.2830481,9.132782E-05,3.531553E-05
39,4.412194E-07,3.564984E-05,0.2874708,5.985989E-05,3.564984E-05
39.6,7.275426E-07,3.600046E-05,0.2918934,9.870905E-05,3.600046E-05
40.2,5.843809E-07,3.639404E-05,0.296316,7.928445E-05,3.639404E-05
40.8,8.962407E-07,3.683823E-05,0.3007386,0.0001215977,3.683823E-05
41.4,1.293092E-06,3.749503E-05,0.3051613,0.0001754359,3.749503E-05
42,1.946987E-06,3.846705E-05,0.3095839,0.0002641409,3.846705E-05
42.6,2.769189E-06,3.98819E-05,0.3140065,0.0003756693,3.98819E-05
43.2,4.983278E-06,4.220764E-05,0.3184291,0.0006760366,4.220764E-05
43.8,9.185874E-06,4.645839E-05,0.3228518,0.001246144,4.645839E-05
44.4,1.591648E-05,5.39891E-05,0.3272744,0.002159224,5.39891E-05
45,2.816988E-05,6.7215E-05,0.331697,0.003821572,6.7215E-05
45.6,4.748564E-05,8.991165E-05,0.3361197,0.006442101,8.991165E-05
46.2,7.389984E-05,0.0001263273,0.3405423,0.01002567,0.0001263273
46.8,0.0001070314,0.0001806067,0.3449649,0.01452046,0.0001806067
47.4,0.0001555518,0.0002593817,0.3493875,0.02110277,0.0002593817
48,0.0002230189,0.0003729528,0.3538102,0.03025532,0.0003729528
48.6,0.0002858196,0.0005256044,0.3582328,0.03877479,0.0005256044
49.2,0.0003294818,0.0007101948,0.3626554,0.04469847,0.0007101948
49.8,0.0004221334,0.0009356793,0.367078,0.05726802,0.0009356793
50.4,0.000514474,0.001216662,0.3715007,0.0697959,0.001216662
51,0.0006026707,0.001551805,0.3759233,0.0817616,0.001551805
51.6,0.000681922,0.001937183,0.3803459,0.09251389,0.001937183
52.2,0.0007816737,0.002376262,0.3847686,0.1060463,0.002376262
52.8,0.000990659,0.002907961,0.3891912,0.1343983,0.002907961
53.4,0.001168458,0.003555697,0.3936138,0.1585194,0.003555697
54,0.00142305,0.004333148,0.3980364,0.1930586,0.004333148
54.6,0.001684001,0.005265263,0.4024591,0.2284614,0.005265263
55.2,0.001894825,0.006338911,0.4068817,0.2570627,0.006338911
55.8,0.002120181,0.007543413,0.4113043,0.2876362,0.007543413
56.4,0.002135243,0.00882004,0.4157269,0.2896792,0.00882004
57,0.002328356,0.01015912,0.4201496,0.3158802,0.01015912
57.6,0.002332894,0.0115575,0.4245722,0.3164962,0.0115575
58.2,0.002371866,0.01296892,0.4289948,0.321785,0.01296892
58.8,0.002533736,0.01444061,0.4334174,0.343746,0.01444061
59.4,0.002610036,0.01598374,0.4378401,0.3540991,0.01598374
60,0.0026797,0.01757065,0.4422627,0.3635488,0.01757065
60.6,0.003024454,0.0192819,0.4466853,0.4103186,0.0192819
61.2,0.00308304,0.02111415,0.451108,0.4182657,0.02111415
61.8,0.003374086,0.02305129,0.4555306,0.4577445,0.02305129
62.4,0.003793425,0.02520154,0.4599532,0.5146303,0.02520154
63,0.004369749,0.02765049,0.4643758,0.5928179,0.02765049
63.6,0.005063017,0.03048032,0.4687985,0.6868676,0.03048032
64.2,0.005329929,0.0335982,0.4732211,0.7230851,0.0335982
64.8,0.00572074,0.03691341,0.4776437,0.776108,0.03691341
65.4,0.005735112,0.04035016,0.4820663,0.7780578,0.04035016
66,0.006269348,0.0439515,0.486489,0.8505387,0.0439515
66.6,0.006259849,0.04771026,0.4909116,0.8492545,0.04771026
67.2,0.006249506,0.05146307,0.4953342,0.8478487,0.05146307
67.8,0.006203189,0.05519887,0.4997569,0.8415629,0.05519887
68.4,0.006394703,0.05897824,0.5041795,0.8675417,0.05897824
69,0.006358991,0.06280435,0.5086021,0.8626932,0.06280435
69.6,0.006431768,0.06664158,0.5130247,0.872564,0.06664158
70.2,0.006988309,0.0706676,0.5174474,0.9480699,0.0706676
70.8,0.007032344,0.0748738,0.52187,0.9540456,0.0748738
71.4,0.007027092,0.07909163,0.5262926,0.9533322,0.07909163
72,0.007181021,0.08335406,0.5307152,0.9742129,0.08335406
72.6,0.007367762,0.08771869,0.5351379,0.9995486,0.08771869
73.2,0.007490406,0.09217615,0.5395605,1.016189,0.09217615
73.8,0.007828724,0.09677188,0.5439831,1.062094,0.09677188
74.4,0.00777988,0.1014544,0.5484057,1.055467,0.1014544
75,0.007998196,0.1061879,0.5528284,1.085085,0.1061879
75.6,0.007926752,0.1109654,0.557251,1.075392,0.1109654
76.2,0.008248847,0.1158181,0.5616736,1.11909,0.1158181
76.8,0.008160404,0.1207409,0.5660963,1.107093,0.1207409
77.4,0.007713115,0.1255029,0.5705189,1.046411,0.1255029
78,0.007936084,0.1301977,0.5749415,1.076659,0.1301977
78.6,0.008155682,0.1350252,0.5793641,1.106448,0.1350252
79.2,0.007913592,0.139846,0.5837868,1.073602,0.139846
79.8,0.007933227,0.1446,0.5882094,1.076261,0.1446
80.4,0.008342451,0.1494827,0.592632,1.13178,0.1494827
81,0.008015034,0.15439,0.5970546,1.087363,0.15439
81.6,0.00815852,0.1592421,0.6014773,1.106826,0.1592421
82.2,0.008194073,0.1641478,0.6058999,1.111654,0.1641478
82.8,0.008362728,0.1691148,0.6103225,1.134534,0.1691148
83.4,0.008615212,0.1742082,0.6147452,1.168789,0.1742082
84,0.009266622,0.1795728,0.6191677,1.257168,0.1795728
84.6,0.00873805,0.1849742,0.6235904,1.185454,0.1849742
85.2,0.008818028,0.190241,0.628013,1.196306,0.190241
85.8,0.008854526,0.1955428,0.6324357,1.201257,0.1955428
86.4,0.008702277,0.2008098,0.6368583,1.180611,0.2008098
87,0.008558009,0.2059879,0.6412809,1.161039,0.2059879
87.6,0.008812797,0.2111991,0.6457035,1.195599,0.2111991
88.2,0.009406998,0.2166651,0.6501262,1.276216,0.2166651
88.8,0.008916059,0.222162,0.6545488,1.209612,0.222162
89.4,0.009173903,0.227589,0.6589714,1.244588,0.227589
90,0.008839808,0.2329931,0.6633941,1.199264,0.2329931
90.6,0.008845896,0.2382988,0.6678166,1.200086,0.2382988
91.2,0.008679202,0.2435564,0.6722393,1.177473,0.2435564
91.8,0.008757829,0.2487874,0.6766619,1.188137,0.2487874
92.4,0.008609787,0.2539977,0.6810846,1.168051,0.2539977
93,0.008381232,0.259095,0.6855072,1.13704,0.259095
93.6,0.00828787,0.2640958,0.6899298,1.124374,0.2640958
94.2,0.009060167,0.2693002,0.6943524,1.229153,0.2693002
94.8,0.008859414,0.2746761,0.6987751,1.201927,0.2746761
95.4,0.008862333,0.2799926,0.7031977,1.202319,0.2799926
96,0.008789316,0.2852881,0.7076203,1.192415,0.2852881
96.6,0.008791831,0.2905624,0.7120429,1.192759,0.2905624
97.2,0.00905716,0.2959171,0.7164655,1.228754,0.2959171
97.8,0.009014095,0.3013385,0.7208882,1.22291,0.3013385
98.4,0.009342325,0.3068454,0.7253108,1.267436,0.3068454
99,0.009212855,0.312412,0.7297335,1.249877,0.312412
99.6,0.008515543,0.3177305,0.7341561,1.155273,0.3177305
100.2,0.008646683,0.3228792,0.7385787,1.173068,0.3228792
100.8,0.00911405,0.3282074,0.7430013,1.236471,0.3282074
101.4,0.008823675,0.3335887,0.7474239,1.197081,0.3335887
102,0.008773776,0.3388679,0.7518466,1.190306,0.3388679
102.6,0.008898951,0.3441698,0.7562692,1.207288,0.3441698
103.2,0.009103261,0.3495704,0.7606918,1.235004,0.3495704
103.8,0.00874756,0.3549257,0.7651144,1.186744,0.3549257
104.4,0.008656545,0.3601469,0.7695371,1.174392,0.3601469
105,0.00828524,0.3652294,0.7739597,1.124017,0.3652294
105.6,0.007995336,0.3701136,0.7783824,1.084695,0.3701136
106.2,0.008106432,0.3749441,0.7828049,1.099764,0.3749441
106.8,0.008241541,0.3798485,0.7872276,1.118096,0.3798485
107.4,0.008157272,0.3847682,0.7916502,1.106671,0.3847682
108,0.008217109,0.3896805,0.7960728,1.114791,0.3896805
108.6,0.008151488,0.3945911,0.8004955,1.105882,0.3945911
109.2,0.008264816,0.3995159,0.8049181,1.121252,0.3995159
109.8,0.008447007,0.4045295,0.8093407,1.145968,0.4045295
110.4,0.008296253,0.4095525,0.8137633,1.125516,0.4095525
111,0.008619346,0.4146272,0.818186,1.169355,0.4146272
111.6,0.00839506,0.4197315,0.8226086,1.138929,0.4197315
112.2,0.008582233,0.4248247,0.8270313,1.164327,0.4248247
112.8,0.008373414,0.4299114,0.8314538,1.135997,0.4299114
113.4,0.008178298,0.4348769,0.8358765,1.109524,0.4348769
114,0.008084568,0.4397557,0.8402991,1.096803,0.4397557
114.6,0.008025841,0.4445889,0.8447217,1.08883,0.4445889
115.2,0.007892843,0.4493645,0.8491444,1.070786,0.4493645
115.8,0.007736282,0.4540532,0.853567,1.049546,0.4540532
116.4,0.007674356,0.4586764,0.8579896,1.041146,0.4586764
117,0.007728885,0.4632974,0.8624122,1.048549,0.4632974
117.6,0.007935733,0.4679968,0.8668349,1.076609,0.4679968
118.2,0.00779691,0.4727166,0.8712575,1.057776,0.4727166
118.8,0.00753728,0.4773168,0.8756801,1.022554,0.4773168
119.4,0.007370629,0.4817892,0.8801027,0.9999445,0.4817892
120,0.007288935,0.486187,0.8845254,0.9888594,0.486187
120.6,0.00718284,0.4905286,0.888948,0.9744669,0.4905286
121.2,0.00763217,0.4949731,0.8933706,1.035421,0.4949731
121.8,0.008218247,0.4997282,0.8977933,1.114933,0.4997282
122.4,0.007878309,0.5045571,0.9022159,1.068816,0.5045571
123,0.007554348,0.5091869,0.9066385,1.024867,0.5091869
123.6,0.007459343,0.5136911,0.9110611,1.01198,0.5136911
124.2,0.007324335,0.5181262,0.9154838,0.9936662,0.5181262
124.8,0.007184521,0.5224788,0.9199064,0.9746977,0.5224788
125.4,0.007596312,0.5269131,0.924329,1.030568,0.5269131
126,0.007588826,0.5314686,0.9287516,1.029548,0.5314686
126.6,0.007553214,0.5360112,0.9331743,1.024718,0.5360112
127.2,0.007267805,0.5404575,0.9375969,0.9859974,0.5404575
127.8,0.0067295,0.5446567,0.9420195,0.9129684,0.5446567
128.4,0.006779026,0.5487093,0.9464421,0.9196835,0.5487093
129,0.006920931,0.5528193,0.9508648,0.9389392,0.5528193
129.6,0.00701345,0.5569996,0.9552874,0.9514875,0.5569996
130.2,0.007298248,0.5612931,0.95971,0.9901289,0.5612931
130.8,0.006987919,0.5655789,0.9641327,0.9480266,0.5655789
131.4,0.006785924,0.5697111,0.9685553,0.9206201,0.5697111
132,0.006660209,0.573745,0.9729779,0.9035647,0.573745
132.6,0.006775011,0.5777755,0.9774005,0.9191428,0.5777755
133.2,0.006757248,0.5818352,0.9818232,0.9167311,0.5818352
133.8,0.006647714,0.5858567,0.9862458,0.9018646,0.5858567
134.4,0.006667319,0.5898512,0.9906684,0.904524,0.5898512
135,0.006677405,0.5938546,0.995091,0.9058904,0.5938546
135.6,0.006154596,0.5977042,0.9995137,0.8349658,0.5977042
136.2,0.006350466,0.6014557,1.003936,0.8615323,0.6014557
136.8,0.006336512,0.6052618,1.008359,0.8596449,0.6052618
137.4,0.006327527,0.609061,1.012782,0.8584314,0.609061
138,0.006406526,0.6128812,1.017205,0.86915,0.6128812
138.6,0.00633685,0.6167043,1.021627,0.8596966,0.6167043
139.2,0.006008977,0.620408,1.02605,0.8152126,0.620408
139.8,0.005862614,0.6239695,1.030472,0.7953559,0.6239695
140.4,0.005580003,0.6274022,1.034895,0.7570137,0.6274022
141,0.005712328,0.6307899,1.039318,0.7749663,0.6307899
141.6,0.005789649,0.6342406,1.04374,0.7854583,0.6342406
142.2,0.005910512,0.6377506,1.048163,0.8018528,0.6377506
142.8,0.005893746,0.6412919,1.052585,0.7995816,0.6412919
143.4,0.006160249,0.6449081,1.057008,0.8357396,0.6449081
144,0.00606496,0.6485757,1.06143,0.8228066,0.6485757
144.6,0.005947595,0.6521794,1.065853,0.8068834,0.6521794
145.2,0.005855293,0.6557203,1.070276,0.7943569,0.6557203
145.8,0.005679377,0.6591807,1.074699,0.7704949,0.6591807
146.4,0.005495464,0.6625331,1.079121,0.7455454,0.6625331
147,0.005286623,0.6657677,1.083544,0.7172164,0.6657677
147.6,0.005348885,0.6689584,1.087967,0.7256631,0.6689584
148.2,0.005596942,0.6722422,1.092389,0.7593125,0.6722422
148.8,0.005407094,0.6755434,1.096812,0.7335593,0.6755434
149.4,0.005473103,0.6788074,1.101234,0.7425141,0.6788074
150,0.005362462,0.6820581,1.105657,0.7275013,0.6820581
150.6,0.005265684,0.6852465,1.110079,0.7143762,0.6852465
151.2,0.00508977,0.6883532,1.114502,0.6905092,0.6883532
151.8,0.005201036,0.6914404,1.118925,0.7056004,0.6914404
152.4,0.005475086,0.6946433,1.123347,0.7427816,0.6946433
153,0.005217943,0.6978511,1.12777,0.7078965,0.6978511
153.6,0.005051015,0.7009318,1.132193,0.6852509,0.7009318
154.2,0.005032737,0.703957,1.136616,0.6827713,0.703957
154.8,0.004864014,0.706926,1.141038,0.6598822,0.706926
155.4,0.004920241,0.7098613,1.145461,0.6675103,0.7098613
156,0.004817078,0.7127824,1.149883,0.6535124,0.7127824
156.6,0.004738129,0.715649,1.154306,0.6428021,0.715649
157.2,0.004750165,0.7184955,1.158728,0.6444362,0.7184955
157.8,0.004810327,0.7213636,1.163151,0.652598,0.7213636
158.4,0.004674553,0.7242091,1.167574,0.634175,0.7242091
159,0.004643104,0.7270044,1.171996,0.6299073,0.7270044
159.6,0.004984351,0.7298927,1.176419,0.6762028,0.7298927
160.2,0.005110361,0.732921,1.180841,0.6933032,0.732921
160.8,0.005104737,0.7359856,1.185264,0.6925433,0.7359856
161.4,0.004896793,0.7389861,1.189687,0.6643305,0.7389861
162,0.004841813,0.7419076,1.19411,0.656868,0.7419076
162.6,0.004821851,0.7448067,1.198532,0.6541602,0.7448067
163.2,0.004665591,0.747653,1.202955,0.6329667,0.747653
163.8,0.004604179,0.7504339,1.207377,0.6246342,0.7504339
164.4,0.004429891,0.7531441,1.2118,0.6009872,0.7531441
165,0.004310303,0.7557662,1.216223,0.5847651,0.7557662
165.6,0.004342032,0.7583619,1.220645,0.5890675,0.7583619
166.2,0.004089535,0.7608914,1.225068,0.554811,0.7608914
166.8,0.004124526,0.7633556,1.22949,0.5595607,0.7633556
167.4,0.004177575,0.7658462,1.233913,0.5667542,0.7658462
168,0.004271917,0.768381,1.238336,0.5795527,0.768381
168.6,0.004162228,0.7709113,1.242758,0.5646711,0.7709113
169.2,0.004040653,0.7733722,1.247181,0.5481783,0.7733722
169.8,0.004047581,0.7757986,1.251604,0.5491187,0.7757986
170.4,0.004180634,0.7782671,1.256026,0.5671694,0.7782671
171,0.003982861,0.7807161,1.260449,0.5403358,0.7807161
171.6,0.003775844,0.7830437,1.264872,0.5122527,0.7830437
172.2,0.003755849,0.7853033,1.269294,0.5095399,0.7853033
172.8,0.003680971,0.7875343,1.273717,0.4993841,0.7875343
173.4,0.003732563,0.7897584,1.278139,0.5063838,0.7897584
174,0.003721608,0.7919946,1.282562,0.5048967,0.7919946
174.6,0.003701725,0.7942216,1.286985,0.5022031,0.7942216
175.2,0.003687606,0.7964384,1.291407,0.5002875,0.7964384
175.8,0.003712638,0.7986585,1.29583,0.5036812,0.7986585
176.4,0.003689655,0.8008792,1.300252,0.5005636,0.8008792
177,0.003725352,0.8031037,1.304675,0.5054036,0.8031037
177.6,0.003952922,0.8054071,1.309098,0.5362773,0.8054071
178.2,0.003642043,0.8076856,1.313521,0.4941049,0.8076856
178.8,0.003291959,0.8097658,1.317943,0.4466107,0.8097658
179.4,0.003362842,0.8117623,1.322366,0.4562243,0.8117623
180,0.003326925,0.8137692,1.326788,0.451354,0.8137692
180.6,0.003153584,0.8157133,1.331211,0.4278361,0.8157133
181.2,0.003012263,0.8175631,1.335634,0.4086618,0.8175631
181.8,0.003049675,0.8193817,1.340056,0.4137377,0.8193817
182.4,0.003130924,0.8212359,1.344479,0.4247592,0.8212359
183,0.003309169,0.8231679,1.348901,0.4489397,0.8231679
183.6,0.003266389,0.8251406,1.353324,0.443138,0.8251406
184.2,0.003173847,0.8270727,1.357747,0.4305828,0.8270727
184.8,0.003198573,0.8289844,1.362169,0.4339366,0.8289844
185.4,0.003156063,0.8308908,1.366592,0.4281715,0.8308908
186,0.003112224,0.8327713,1.371014,0.4222241,0.8327713
186.6,0.002974197,0.8345972,1.375437,0.403496,0.8345972
187.2,0.002956848,0.8363765,1.37986,0.4011429,0.8363765
187.8,0.002986332,0.8381594,1.384283,0.4051409,0.8381594
188.4,0.002820115,0.8399014,1.388705,0.3825901,0.8399014
189,0.002827119,0.8415955,1.393128,0.383543,0.8415955
189.6,0.00282045,0.8432898,1.39755,0.3826374,0.8432898
190.2,0.00272902,0.8449547,1.401973,0.3702332,0.8449547
190.8,0.00279946,0.8466132,1.406396,0.3797893,0.8466132
191.4,0.002837841,0.8483044,1.410818,0.3849968,0.8483044
192,0.002911839,0.8500293,1.415241,0.3950372,0.8500293
192.6,0.002698927,0.8517125,1.419663,0.3661539,0.8517125
193.2,0.002615215,0.8533068,1.424086,0.3547976,0.8533068
193.8,0.002740491,0.8549135,1.428508,0.3717937,0.8549135
194.4,0.002872078,0.8565973,1.432931,0.3896499,0.8565973
195,0.002937992,0.8583403,1.437354,0.3985892,0.8583403
195.6,0.00287287,0.8600835,1.441777,0.3897522,0.8600835
196.2,0.002744675,0.8617688,1.446199,0.3723601,0.8617688
196.8,0.002685287,0.8633978,1.450622,0.3643031,0.8633978
197.4,0.002529818,0.8649623,1.455045,0.3432108,0.8649623
198,0.002564399,0.8664906,1.459467,0.3479019,0.8664906
198.6,0.002416001,0.8679847,1.46389,0.327769,0.8679847
199.2,0.002333065,0.8694094,1.468312,0.3165185,0.8694094
199.8,0.002242438,0.8707821,1.472735,0.3042226,0.8707821
200.4,0.00221327,0.8721188,1.477157,0.3002648,0.8721188
201,0.00225623,0.8734597,1.48158,0.3060943,0.8734597
201.6,0.002257259,0.8748137,1.486003,0.3062347,0.8748137
202.2,0.002258169,0.8761683,1.490425,0.3063583,0.8761683
202.8,0.002270865,0.877527,1.494848,0.3080792,0.877527
203.4,0.00225472,0.8788847,1.499271,0.3058885,0.8788847
204,0.002265309,0.8802407,1.503694,0.3073265,0.8802407
204.6,0.002139686,0.8815622,1.508116,0.2902824,0.8815622
205.2,0.002127731,0.8828424,1.512539,0.2886594,0.8828424
205.8,0.002110919,0.884114,1.516961,0.286379,0.884114
206.4,0.002070142,0.8853683,1.521384,0.2808483,0.8853683
207,0.002146698,0.8866334,1.525806,0.2912333,0.8866334
207.6,0.002117557,0.8879126,1.530229,0.2872813,0.8879126
208.2,0.002160673,0.8891961,1.534652,0.2931308,0.8891961
208.8,0.002044907,0.8904578,1.539074,0.2774258,0.8904578
209.4,0.001905973,0.8916431,1.543497,0.258578,0.8916431
210,0.001922397,0.8927916,1.547919,0.2608062,0.8927916
210.6,0.00185996,0.8939263,1.552342,0.2523359,0.8939263
211.2,0.001979293,0.8950781,1.556765,0.2685258,0.8950781
211.8,0.00192661,0.8962499,1.561188,0.2613771,0.8962499
212.4,0.001809499,0.8973707,1.56561,0.2454884,0.8973707
213,0.001845282,0.8984671,1.570033,0.2503412,0.8984671
213.6,0.001839239,0.8995724,1.574455,0.2495219,0.8995724
214.2,0.001870313,0.9006853,1.578878,0.2537365,0.9006853
214.8,0.001913764,0.9018205,1.583301,0.2596321,0.9018205
215.4,0.001952216,0.9029803,1.587723,0.2648481,0.9029803
216,0.001869901,0.904127,1.592146,0.2536829,0.904127
216.6,0.001774482,0.9052203,1.596568,0.2407358,0.9052203
217.2,0.001741196,0.906275,1.600991,0.2362198,0.906275
217.8,0.001709979,0.9073103,1.605414,0.2319846,0.9073103
218.4,0.001670388,0.9083245,1.609836,0.2266153,0.9083245
219,0.001695937,0.9093344,1.614259,0.2300815,0.9093344
219.6,0.001710443,0.9103563,1.618682,0.2320492,0.9103563
220.2,0.001596765,0.9113485,1.623104,0.2166264,0.9113485
220.8,0.001599205,0.9123072,1.627527,0.2169569,0.9123072
221.4,0.001660405,0.9132851,1.63195,0.225261,0.9132851
222,0.001696492,0.9142922,1.636372,0.2301564,0.9142922
222.6,0.001628695,0.9152897,1.640795,0.220958,0.9152897
223.2,0.001555874,0.9162451,1.645217,0.2110788,0.9162451
223.8,0.001566971,0.9171819,1.64964,0.2125842,0.9171819
224.4,0.001524814,0.9181095,1.654063,0.2068639,0.9181095
225,0.001469472,0.9190078,1.658485,0.1993566,0.9190078
225.6,0.001422263,0.9198753,1.662908,0.1929524,0.9198753
226.2,0.001436951,0.920733,1.66733,0.1949461,0.920733
226.8,0.00148181,0.9216087,1.671753,0.2010328,0.9216087
227.4,0.001459507,0.9224911,1.676176,0.198007,0.9224911
228,0.001424469,0.9233563,1.680599,0.1932528,0.9233563
228.6,0.001391772,0.9242011,1.685021,0.188817,0.9242011
229.2,0.001337748,0.92502,1.689444,0.1814877,0.92502
229.8,0.001347045,0.9258254,1.693866,0.182749,0.9258254
230.4,0.001319466,0.9266254,1.698289,0.1790071,0.9266254
231,0.001244442,0.9273946,1.702712,0.1688291,0.9273946
231.6,0.001357143,0.928175,1.707134,0.1841187,0.928175
232.2,0.001359494,0.92899,1.711557,0.184438,0.92899
232.8,0.001307745,0.9297902,1.715979,0.1774178,0.9297902
233.4,0.001351226,0.9305879,1.720402,0.183316,0.9305879
234,0.001376118,0.9314061,1.724825,0.1866934,0.9314061
234.6,0.001323218,0.9322159,1.729247,0.1795153,0.9322159
235.2,0.001318728,0.9330085,1.73367,0.1789068,0.9330085
235.8,0.001266624,0.9337841,1.738092,0.1718371,0.9337841
236.4,0.001310353,0.9345572,1.742515,0.1777711,0.9345572
237,0.001270719,0.9353315,1.746938,0.1723941,0.9353315
237.6,0.001196547,0.9360717,1.751361,0.1623307,0.9360717
238.2,0.001145461,0.9367743,1.755783,0.1553998,0.9367743
238.8,0.001160707,0.9374661,1.760206,0.1574677,0.9374661
239.4,0.001131524,0.9381538,1.764628,0.1535091,0.9381538
240,0.001134609,0.9388336,1.769051,0.1539276,0.9388336
240.6,0.001129268,0.9395128,1.773474,0.1532034,0.9395128
241.2,0.001088649,0.9401782,1.777896,0.147692,0.9401782
241.8,0.001095394,0.9408334,1.782319,0.1486073,0.9408334
242.4,0.001040449,0.9414741,1.786741,0.1411535,0.9414741
243,0.001030793,0.9420955,1.791164,0.1398424,0.9420955
243.6,0.000999737,0.9427047,1.795587,0.1356295,0.9427047
244.2,0.001038099,0.943316,1.800009,0.1408345,0.943316
244.8,0.00104179,0.94394,1.804432,0.1413358,0.94394
245.4,0.0009703637,0.9445437,1.808855,0.1316454,0.9445437
